b'BLOCKS1983.nc',b'1255',b'NA'
b'BLOCKS1990.nc',b'1352',b'SP'
b'BLOCKS1992.nc',b'893',b'SP'
b'BLOCKS2008.nc',b'822',b'NA'
b'BLOCKS2003.nc',b'703',b'NP'
b'BLOCKS1990.nc',b'1382',b'SA'
b'BLOCKS2001.nc',b'551',b'SA'
b'BLOCKS1991.nc',b'739',b'NA'
b'BLOCKS2010.nc',b'962',b'NA'
b'BLOCKS1995.nc',b'274',b'NP'
b'BLOCKS1991.nc',b'588',b'SI'
b'BLOCKS2015.nc',b'136',b'NC'
b'BLOCKS1984.nc',b'532',b'SP'
b'BLOCKS2008.nc',b'361',b'NC'
b'BLOCKS1993.nc',b'754',b'NA'
b'BLOCKS2011.nc',b'320',b'SA'
b'BLOCKS2011.nc',b'524',b'NP'
b'BLOCKS1988.nc',b'93',b'NP'
b'BLOCKS2008.nc',b'941',b'NA'
b'BLOCKS1995.nc',b'523',b'NP'
b'BLOCKS1990.nc',b'234',b'SI'
b'BLOCKS1998.nc',b'1423',b'SP'
b'BLOCKS2004.nc',b'227',b'SA'
b'BLOCKS2003.nc',b'557',b'NA'
b'BLOCKS1986.nc',b'1429',b'NA'
b'BLOCKS1995.nc',b'1394',b'NA'
b'BLOCKS1985.nc',b'902',b'NP'
b'BLOCKS2012.nc',b'944',b'SA'
b'BLOCKS2003.nc',b'322',b'SA'
b'BLOCKS2011.nc',b'354',b'SA'
b'BLOCKS1993.nc',b'149',b'NP'
b'BLOCKS2011.nc',b'1266',b'NP'
b'BLOCKS2005.nc',b'118',b'NC'
b'BLOCKS1993.nc',b'266',b'SA'
b'BLOCKS2012.nc',b'153',b'NP'
b'BLOCKS2010.nc',b'212',b'SA'
b'BLOCKS2007.nc',b'641',b'NA'
b'BLOCKS1986.nc',b'1096',b'NP'
b'BLOCKS2005.nc',b'585',b'SP'
b'BLOCKS1987.nc',b'654',b'NA'
b'BLOCKS1983.nc',b'1198',b'NA'
b'BLOCKS1997.nc',b'1161',b'NA'
b'BLOCKS2013.nc',b'283',b'NP'
b'BLOCKS1981.nc',b'1135',b'NP'
b'BLOCKS1992.nc',b'77',b'NA'
b'BLOCKS1996.nc',b'1221',b'NP'
b'BLOCKS2013.nc',b'1391',b'NC'
b'BLOCKS2003.nc',b'101',b'SA'
b'BLOCKS1994.nc',b'544',b'SP'
b'BLOCKS2001.nc',b'605',b'SP'
b'BLOCKS2007.nc',b'401',b'SI'
b'BLOCKS2016.nc',b'30',b'SA'
b'BLOCKS1997.nc',b'1124',b'NP'
b'BLOCKS1984.nc',b'78',b'NC'
b'BLOCKS1990.nc',b'114',b'SI'
b'BLOCKS1998.nc',b'585',b'SA'
b'BLOCKS1997.nc',b'422',b'NA'
b'BLOCKS1980.nc',b'711',b'SP'
b'BLOCKS1997.nc',b'539',b'SP'
b'BLOCKS2000.nc',b'1004',b'NP'
b'BLOCKS1997.nc',b'278',b'SA'
b'BLOCKS1997.nc',b'1328',b'SI'
b'BLOCKS2012.nc',b'1194',b'NP'
b'BLOCKS1996.nc',b'1071',b'NP'
b'BLOCKS1983.nc',b'668',b'NC'
b'BLOCKS1988.nc',b'69',b'SP'
b'BLOCKS1997.nc',b'228',b'SP'
b'BLOCKS1985.nc',b'1174',b'SP'
b'BLOCKS1986.nc',b'1255',b'SP'
b'BLOCKS1987.nc',b'267',b'SI'
b'BLOCKS1988.nc',b'347',b'NP'
b'BLOCKS1983.nc',b'676',b'NA'
b'BLOCKS2004.nc',b'898',b'NP'
b'BLOCKS2015.nc',b'150',b'NP'
b'BLOCKS2005.nc',b'257',b'NA'
b'BLOCKS2005.nc',b'28',b'SA'
b'BLOCKS2005.nc',b'1111',b'NA'
b'BLOCKS1995.nc',b'507',b'NP'
b'BLOCKS2010.nc',b'904',b'NA'
b'BLOCKS2004.nc',b'194',b'NA'
b'BLOCKS2012.nc',b'1208',b'NP'
b'BLOCKS2008.nc',b'262',b'NA'
b'BLOCKS1984.nc',b'702',b'NA'
b'BLOCKS1996.nc',b'1270',b'SA'
b'BLOCKS2007.nc',b'144',b'SP'
b'BLOCKS1993.nc',b'226',b'SA'
b'BLOCKS1997.nc',b'1029',b'SI'
b'BLOCKS2011.nc',b'1345',b'NP'
b'BLOCKS2001.nc',b'1286',b'NC'
b'BLOCKS1982.nc',b'1205',b'NA'
b'BLOCKS2014.nc',b'676',b'NC'
b'BLOCKS1985.nc',b'184',b'NA'
b'BLOCKS1983.nc',b'339',b'SA'
b'BLOCKS1993.nc',b'1418',b'SP'
b'BLOCKS1980.nc',b'1423',b'NP'
b'BLOCKS2007.nc',b'0',b'SP'
b'BLOCKS1980.nc',b'769',b'SI'
b'BLOCKS1997.nc',b'1195',b'NA'
b'BLOCKS1989.nc',b'1245',b'SI'
b'BLOCKS1991.nc',b'547',b'SP'
b'BLOCKS2013.nc',b'1333',b'NP'
b'BLOCKS2009.nc',b'1251',b'NP'
b'BLOCKS1984.nc',b'49',b'SI'
b'BLOCKS1984.nc',b'905',b'SA'
b'BLOCKS1984.nc',b'101',b'NC'
b'BLOCKS1996.nc',b'1207',b'SI'
b'BLOCKS2008.nc',b'1236',b'NA'
b'BLOCKS2007.nc',b'1194',b'NA'
b'BLOCKS1993.nc',b'501',b'NA'
b'BLOCKS1987.nc',b'933',b'NP'
b'BLOCKS2010.nc',b'343',b'NP'
b'BLOCKS2012.nc',b'1088',b'NP'
b'BLOCKS2001.nc',b'1213',b'SI'
b'BLOCKS1997.nc',b'1367',b'NP'
b'BLOCKS2001.nc',b'456',b'NP'
b'BLOCKS2008.nc',b'451',b'SI'
b'BLOCKS1987.nc',b'1344',b'SA'
b'BLOCKS2009.nc',b'913',b'NP'
b'BLOCKS1994.nc',b'1110',b'NA'
b'BLOCKS1990.nc',b'217',b'NC'
b'BLOCKS1993.nc',b'326',b'SP'
b'BLOCKS2013.nc',b'221',b'SA'
b'BLOCKS2010.nc',b'1309',b'NP'
b'BLOCKS2000.nc',b'1002',b'NP'
b'BLOCKS2007.nc',b'766',b'NC'
b'BLOCKS1987.nc',b'313',b'NA'
b'BLOCKS2005.nc',b'1441',b'NA'
b'BLOCKS1998.nc',b'27',b'NA'
b'BLOCKS2000.nc',b'1439',b'NA'
b'BLOCKS2012.nc',b'1389',b'NP'
b'BLOCKS2016.nc',b'55',b'SA'
b'BLOCKS1997.nc',b'1186',b'NA'
b'BLOCKS1996.nc',b'526',b'SA'
b'BLOCKS2005.nc',b'231',b'SA'
b'BLOCKS1984.nc',b'138',b'SP'
b'BLOCKS1981.nc',b'701',b'SI'
b'BLOCKS1993.nc',b'185',b'NP'
b'BLOCKS1998.nc',b'641',b'SP'
b'BLOCKS2016.nc',b'1450',b'NP'
b'BLOCKS2005.nc',b'588',b'NC'
b'BLOCKS2002.nc',b'706',b'SA'
b'BLOCKS1981.nc',b'405',b'NC'
b'BLOCKS2008.nc',b'987',b'NC'
b'BLOCKS2007.nc',b'582',b'SP'
b'BLOCKS2003.nc',b'867',b'NA'
b'BLOCKS2001.nc',b'901',b'NP'
b'BLOCKS1989.nc',b'1313',b'NC'
b'BLOCKS2005.nc',b'415',b'NA'
b'BLOCKS1986.nc',b'1416',b'SI'
b'BLOCKS1993.nc',b'758',b'NA'
b'BLOCKS1989.nc',b'300',b'SP'
b'BLOCKS2016.nc',b'1078',b'NA'
b'BLOCKS2006.nc',b'562',b'SI'
b'BLOCKS2013.nc',b'1074',b'NP'
b'BLOCKS1984.nc',b'338',b'NA'
b'BLOCKS2001.nc',b'1067',b'NA'
b'BLOCKS1986.nc',b'138',b'SP'
b'BLOCKS1992.nc',b'588',b'SP'
b'BLOCKS2010.nc',b'1119',b'NP'
b'BLOCKS1981.nc',b'58',b'NP'
b'BLOCKS2007.nc',b'875',b'NA'
b'BLOCKS2016.nc',b'667',b'NP'
b'BLOCKS2016.nc',b'774',b'SP'
b'BLOCKS2010.nc',b'1299',b'SA'
b'BLOCKS2007.nc',b'733',b'SP'
b'BLOCKS2008.nc',b'720',b'NC'
b'BLOCKS2012.nc',b'187',b'SP'
b'BLOCKS1995.nc',b'1404',b'SI'
b'BLOCKS1983.nc',b'365',b'NC'
b'BLOCKS2006.nc',b'1034',b'SI'
b'BLOCKS2004.nc',b'453',b'NP'
b'BLOCKS2006.nc',b'1433',b'NA'
b'BLOCKS2010.nc',b'267',b'NP'
b'BLOCKS2009.nc',b'1107',b'NP'
b'BLOCKS2007.nc',b'433',b'NC'
b'BLOCKS1996.nc',b'98',b'SA'
b'BLOCKS2012.nc',b'455',b'NA'
b'BLOCKS2016.nc',b'591',b'SA'
b'BLOCKS1981.nc',b'398',b'NP'
b'BLOCKS2001.nc',b'175',b'SA'
b'BLOCKS2012.nc',b'155',b'NA'
b'BLOCKS2002.nc',b'123',b'SA'
b'BLOCKS1995.nc',b'856',b'NA'
b'BLOCKS2011.nc',b'389',b'SP'
b'BLOCKS2014.nc',b'930',b'SI'
b'BLOCKS1988.nc',b'356',b'NA'
b'BLOCKS1980.nc',b'299',b'SA'
b'BLOCKS2015.nc',b'908',b'NA'
b'BLOCKS1984.nc',b'327',b'NA'
b'BLOCKS1980.nc',b'427',b'SP'
b'BLOCKS2005.nc',b'1334',b'NA'
b'BLOCKS1992.nc',b'56',b'SA'
b'BLOCKS2008.nc',b'845',b'NP'
b'BLOCKS1994.nc',b'1193',b'NC'
b'BLOCKS1989.nc',b'138',b'SI'
b'BLOCKS1989.nc',b'1058',b'SI'
b'BLOCKS1983.nc',b'61',b'SP'
b'BLOCKS1991.nc',b'1081',b'NA'
b'BLOCKS2011.nc',b'139',b'SA'
b'BLOCKS2002.nc',b'569',b'SI'
b'BLOCKS1986.nc',b'600',b'NP'
b'BLOCKS2012.nc',b'235',b'SI'
b'BLOCKS1997.nc',b'1022',b'NC'
b'BLOCKS2009.nc',b'1125',b'NP'
b'BLOCKS1984.nc',b'279',b'SP'
b'BLOCKS1983.nc',b'11',b'SP'
b'BLOCKS1996.nc',b'228',b'NC'
b'BLOCKS2007.nc',b'1227',b'SI'
b'BLOCKS2008.nc',b'1202',b'NC'
b'BLOCKS1982.nc',b'420',b'NC'
b'BLOCKS2008.nc',b'1079',b'SA'
b'BLOCKS2003.nc',b'415',b'SA'
b'BLOCKS1983.nc',b'1335',b'NP'
b'BLOCKS1980.nc',b'49',b'SI'
b'BLOCKS1983.nc',b'573',b'SI'
b'BLOCKS1991.nc',b'318',b'NP'
b'BLOCKS1986.nc',b'1023',b'NA'
b'BLOCKS1986.nc',b'868',b'SI'
b'BLOCKS2015.nc',b'1302',b'SI'
b'BLOCKS1995.nc',b'171',b'NP'
b'BLOCKS2011.nc',b'318',b'SP'
b'BLOCKS2015.nc',b'1152',b'NA'
b'BLOCKS1986.nc',b'1423',b'SI'
b'BLOCKS1998.nc',b'1142',b'NC'
b'BLOCKS1981.nc',b'390',b'SI'
b'BLOCKS1990.nc',b'246',b'NP'
b'BLOCKS2010.nc',b'133',b'SI'
b'BLOCKS1996.nc',b'135',b'SI'
b'BLOCKS2014.nc',b'514',b'SI'
b'BLOCKS2005.nc',b'591',b'SA'
b'BLOCKS2009.nc',b'1283',b'SP'
b'BLOCKS2003.nc',b'203',b'SP'
b'BLOCKS2014.nc',b'1311',b'SA'
b'BLOCKS1980.nc',b'687',b'SA'
b'BLOCKS1993.nc',b'106',b'SP'
b'BLOCKS1985.nc',b'710',b'SI'
b'BLOCKS1981.nc',b'704',b'SP'
b'BLOCKS2013.nc',b'1323',b'NA'
b'BLOCKS1988.nc',b'127',b'SA'
b'BLOCKS2016.nc',b'593',b'NP'
b'BLOCKS2005.nc',b'340',b'NA'
b'BLOCKS2010.nc',b'1454',b'NC'
b'BLOCKS2011.nc',b'872',b'SI'
b'BLOCKS2002.nc',b'638',b'NP'
b'BLOCKS1989.nc',b'1391',b'SI'
b'BLOCKS2008.nc',b'1065',b'NC'
b'BLOCKS1984.nc',b'576',b'SP'
b'BLOCKS1996.nc',b'609',b'NA'
b'BLOCKS1994.nc',b'219',b'NP'
b'BLOCKS1998.nc',b'890',b'NC'
b'BLOCKS2004.nc',b'341',b'SA'
b'BLOCKS1982.nc',b'191',b'NP'
b'BLOCKS1997.nc',b'609',b'NA'
b'BLOCKS2007.nc',b'422',b'SI'
b'BLOCKS2002.nc',b'1024',b'NA'
b'BLOCKS1998.nc',b'1177',b'NP'
b'BLOCKS1988.nc',b'125',b'NP'
b'BLOCKS2016.nc',b'406',b'SP'
b'BLOCKS2005.nc',b'426',b'SP'
b'BLOCKS1989.nc',b'685',b'NP'
b'BLOCKS1986.nc',b'646',b'SI'
b'BLOCKS1988.nc',b'1360',b'NP'
b'BLOCKS1987.nc',b'229',b'SP'
b'BLOCKS2013.nc',b'377',b'NA'
b'BLOCKS2005.nc',b'1305',b'NP'
b'BLOCKS2002.nc',b'240',b'SI'
b'BLOCKS1997.nc',b'1012',b'NP'
b'BLOCKS2004.nc',b'311',b'SA'
b'BLOCKS1985.nc',b'1014',b'SA'
b'BLOCKS1994.nc',b'249',b'SA'
b'BLOCKS1981.nc',b'463',b'NP'
b'BLOCKS2005.nc',b'1262',b'NP'
b'BLOCKS2016.nc',b'176',b'NA'
b'BLOCKS1997.nc',b'1023',b'NC'
b'BLOCKS1986.nc',b'1034',b'NA'
b'BLOCKS1989.nc',b'459',b'NP'
b'BLOCKS2016.nc',b'1196',b'NP'
b'BLOCKS1983.nc',b'708',b'SI'
b'BLOCKS2010.nc',b'1081',b'SI'
b'BLOCKS1997.nc',b'467',b'SP'
b'BLOCKS2002.nc',b'836',b'NA'
b'BLOCKS1987.nc',b'469',b'NA'
b'BLOCKS2013.nc',b'882',b'SI'
b'BLOCKS2014.nc',b'1003',b'NC'
b'BLOCKS1990.nc',b'1286',b'NP'
b'BLOCKS2011.nc',b'880',b'NC'
b'BLOCKS2002.nc',b'844',b'NA'
b'BLOCKS1995.nc',b'399',b'SI'
b'BLOCKS1991.nc',b'197',b'NC'
b'BLOCKS2007.nc',b'393',b'NP'
b'BLOCKS1988.nc',b'493',b'SI'
b'BLOCKS2010.nc',b'20',b'SI'
b'BLOCKS2001.nc',b'429',b'NA'
b'BLOCKS2010.nc',b'113',b'NC'
b'BLOCKS1983.nc',b'351',b'NC'
b'BLOCKS2015.nc',b'556',b'NP'
b'BLOCKS1991.nc',b'872',b'SI'
b'BLOCKS1980.nc',b'1358',b'NP'
b'BLOCKS1984.nc',b'299',b'NA'
b'BLOCKS2016.nc',b'42',b'SP'
b'BLOCKS2014.nc',b'1107',b'NA'
b'BLOCKS1982.nc',b'840',b'NA'
b'BLOCKS1993.nc',b'337',b'SP'
b'BLOCKS2010.nc',b'1270',b'NP'
b'BLOCKS2009.nc',b'174',b'NP'
b'BLOCKS1986.nc',b'609',b'SI'
b'BLOCKS1996.nc',b'841',b'SP'
b'BLOCKS2012.nc',b'352',b'NA'
b'BLOCKS2003.nc',b'159',b'NC'
b'BLOCKS1995.nc',b'1339',b'NC'
b'BLOCKS1996.nc',b'369',b'NA'
b'BLOCKS2013.nc',b'205',b'SA'
b'BLOCKS2000.nc',b'81',b'NP'
b'BLOCKS2005.nc',b'160',b'NC'
b'BLOCKS2011.nc',b'608',b'NP'
b'BLOCKS1981.nc',b'1141',b'NP'
b'BLOCKS2000.nc',b'278',b'NC'
b'BLOCKS2006.nc',b'322',b'NA'
b'BLOCKS1984.nc',b'152',b'SP'
b'BLOCKS2013.nc',b'880',b'SI'
b'BLOCKS1983.nc',b'1328',b'SP'
b'BLOCKS2007.nc',b'1400',b'NA'
b'BLOCKS2014.nc',b'1158',b'NA'
b'BLOCKS2013.nc',b'1429',b'SP'
b'BLOCKS2001.nc',b'855',b'NC'
b'BLOCKS2015.nc',b'206',b'SA'
b'BLOCKS2007.nc',b'1411',b'SA'
b'BLOCKS2012.nc',b'1277',b'NA'
b'BLOCKS2010.nc',b'164',b'NA'
b'BLOCKS1990.nc',b'1437',b'NC'
b'BLOCKS1995.nc',b'1458',b'SA'
b'BLOCKS1995.nc',b'749',b'SI'
b'BLOCKS2010.nc',b'270',b'SA'
b'BLOCKS1991.nc',b'10',b'NP'
b'BLOCKS1997.nc',b'1221',b'NA'
b'BLOCKS2006.nc',b'763',b'SP'
b'BLOCKS1993.nc',b'1299',b'NC'
b'BLOCKS2015.nc',b'513',b'SP'
b'BLOCKS1993.nc',b'1402',b'SP'
b'BLOCKS1980.nc',b'121',b'SI'
b'BLOCKS2003.nc',b'261',b'NP'
b'BLOCKS1997.nc',b'587',b'SI'
b'BLOCKS1998.nc',b'222',b'NC'
b'BLOCKS1980.nc',b'183',b'NA'
b'BLOCKS2007.nc',b'590',b'SP'
b'BLOCKS1997.nc',b'1133',b'NP'
b'BLOCKS1985.nc',b'1269',b'NA'
b'BLOCKS2005.nc',b'191',b'NC'
b'BLOCKS1986.nc',b'109',b'NA'
b'BLOCKS1998.nc',b'1203',b'NP'
b'BLOCKS1987.nc',b'94',b'NA'
b'BLOCKS1995.nc',b'1216',b'NA'
b'BLOCKS2015.nc',b'1388',b'SP'
b'BLOCKS2014.nc',b'195',b'SI'
b'BLOCKS2005.nc',b'1333',b'NP'
b'BLOCKS1991.nc',b'793',b'SI'
b'BLOCKS2006.nc',b'442',b'SP'
b'BLOCKS2008.nc',b'655',b'NA'
b'BLOCKS2013.nc',b'335',b'SA'
b'BLOCKS1983.nc',b'1424',b'NP'
b'BLOCKS2003.nc',b'875',b'NC'
b'BLOCKS1995.nc',b'641',b'NP'
b'BLOCKS1995.nc',b'643',b'SP'
b'BLOCKS2009.nc',b'596',b'SI'
b'BLOCKS2015.nc',b'553',b'SI'
b'BLOCKS2014.nc',b'481',b'NP'
b'BLOCKS2006.nc',b'380',b'NA'
b'BLOCKS1982.nc',b'406',b'NP'
b'BLOCKS1986.nc',b'1140',b'NP'
b'BLOCKS2016.nc',b'179',b'NP'
b'BLOCKS2016.nc',b'303',b'SA'
b'BLOCKS2009.nc',b'4',b'NP'
b'BLOCKS1994.nc',b'1387',b'NP'
b'BLOCKS1995.nc',b'468',b'SI'
b'BLOCKS1996.nc',b'1403',b'SI'
b'BLOCKS1992.nc',b'289',b'NC'
b'BLOCKS2011.nc',b'1225',b'NA'
b'BLOCKS2008.nc',b'388',b'NA'
b'BLOCKS2011.nc',b'1229',b'NP'
b'BLOCKS2003.nc',b'417',b'SA'
b'BLOCKS2012.nc',b'853',b'SP'
b'BLOCKS2016.nc',b'3',b'NC'
b'BLOCKS2002.nc',b'317',b'SP'
b'BLOCKS2016.nc',b'404',b'NA'
b'BLOCKS1998.nc',b'447',b'NP'
b'BLOCKS1991.nc',b'1219',b'NP'
b'BLOCKS1981.nc',b'1098',b'NP'
b'BLOCKS1983.nc',b'765',b'SP'
b'BLOCKS2016.nc',b'685',b'NP'
b'BLOCKS1994.nc',b'1016',b'NP'
b'BLOCKS2006.nc',b'302',b'NA'
b'BLOCKS1985.nc',b'1291',b'NP'
b'BLOCKS1981.nc',b'963',b'NA'
b'BLOCKS1993.nc',b'1267',b'NP'
b'BLOCKS2006.nc',b'981',b'NP'
b'BLOCKS2008.nc',b'551',b'NA'
b'BLOCKS2002.nc',b'609',b'SP'
b'BLOCKS2012.nc',b'237',b'SI'
b'BLOCKS2009.nc',b'1079',b'SI'
b'BLOCKS2013.nc',b'248',b'NA'
b'BLOCKS1983.nc',b'348',b'SA'
b'BLOCKS1989.nc',b'1063',b'SP'
b'BLOCKS2007.nc',b'568',b'NP'
b'BLOCKS2008.nc',b'1429',b'NP'
b'BLOCKS2008.nc',b'390',b'NA'
b'BLOCKS1980.nc',b'707',b'SA'
b'BLOCKS1980.nc',b'264',b'NC'
b'BLOCKS2005.nc',b'603',b'SP'
b'BLOCKS1993.nc',b'261',b'SP'
b'BLOCKS1996.nc',b'174',b'SP'
b'BLOCKS2003.nc',b'144',b'SI'
b'BLOCKS2002.nc',b'727',b'NA'
b'BLOCKS2007.nc',b'1022',b'NP'
b'BLOCKS1995.nc',b'1418',b'SA'
b'BLOCKS1991.nc',b'576',b'NC'
b'BLOCKS1990.nc',b'292',b'NA'
b'BLOCKS2016.nc',b'791',b'SP'
b'BLOCKS2011.nc',b'394',b'SP'
b'BLOCKS2016.nc',b'449',b'SA'
b'BLOCKS1984.nc',b'470',b'NP'
b'BLOCKS1994.nc',b'1381',b'NP'
b'BLOCKS1998.nc',b'1369',b'NA'
b'BLOCKS1992.nc',b'105',b'NA'
b'BLOCKS2009.nc',b'120',b'SP'
b'BLOCKS2010.nc',b'1342',b'NP'
b'BLOCKS2014.nc',b'1392',b'NA'
b'BLOCKS2010.nc',b'1427',b'NA'
b'BLOCKS2006.nc',b'26',b'NA'
b'BLOCKS1983.nc',b'188',b'NA'
b'BLOCKS1986.nc',b'287',b'NC'
b'BLOCKS2004.nc',b'610',b'NP'
b'BLOCKS1983.nc',b'648',b'NA'
b'BLOCKS1980.nc',b'1337',b'NP'
b'BLOCKS1989.nc',b'1099',b'NA'
b'BLOCKS1989.nc',b'127',b'SI'
b'BLOCKS1995.nc',b'21',b'SI'
b'BLOCKS2007.nc',b'979',b'NC'
b'BLOCKS2001.nc',b'1459',b'SI'
b'BLOCKS2010.nc',b'1401',b'SP'
b'BLOCKS1985.nc',b'704',b'NA'
b'BLOCKS2002.nc',b'230',b'SA'
b'BLOCKS2002.nc',b'1402',b'SA'
b'BLOCKS2005.nc',b'1191',b'SP'
b'BLOCKS1994.nc',b'1311',b'SA'
b'BLOCKS2001.nc',b'579',b'NP'
b'BLOCKS2000.nc',b'782',b'NA'
b'BLOCKS2005.nc',b'481',b'NP'
b'BLOCKS1982.nc',b'205',b'NP'
b'BLOCKS1994.nc',b'1103',b'NP'
b'BLOCKS2010.nc',b'1384',b'SI'
b'BLOCKS2011.nc',b'432',b'SP'
b'BLOCKS1989.nc',b'120',b'NA'
b'BLOCKS1989.nc',b'490',b'NP'
b'BLOCKS2005.nc',b'1140',b'NC'
b'BLOCKS1992.nc',b'364',b'NC'
b'BLOCKS1988.nc',b'234',b'NA'
b'BLOCKS1986.nc',b'314',b'SP'
b'BLOCKS2003.nc',b'853',b'NC'
b'BLOCKS1998.nc',b'169',b'SP'
b'BLOCKS2008.nc',b'194',b'NA'
b'BLOCKS2011.nc',b'434',b'SP'
b'BLOCKS2002.nc',b'35',b'SP'
b'BLOCKS2000.nc',b'139',b'NC'
b'BLOCKS1981.nc',b'1346',b'SI'
b'BLOCKS1987.nc',b'609',b'SI'
b'BLOCKS2011.nc',b'1363',b'NA'
b'BLOCKS1986.nc',b'880',b'SP'
b'BLOCKS1995.nc',b'17',b'NP'
b'BLOCKS1998.nc',b'1345',b'NA'
b'BLOCKS1993.nc',b'976',b'NP'
b'BLOCKS1988.nc',b'836',b'SA'
b'BLOCKS1991.nc',b'263',b'NA'
b'BLOCKS1987.nc',b'1114',b'SP'
b'BLOCKS1993.nc',b'1001',b'NC'
b'BLOCKS1981.nc',b'244',b'SP'
b'BLOCKS2000.nc',b'326',b'NA'
b'BLOCKS2008.nc',b'744',b'NA'
b'BLOCKS1989.nc',b'1052',b'SI'
b'BLOCKS1984.nc',b'1405',b'SP'
b'BLOCKS2008.nc',b'946',b'NC'
b'BLOCKS2010.nc',b'487',b'SA'
b'BLOCKS2011.nc',b'426',b'NP'
b'BLOCKS2000.nc',b'364',b'NP'
b'BLOCKS1997.nc',b'596',b'NC'
b'BLOCKS1998.nc',b'672',b'NA'
b'BLOCKS1994.nc',b'200',b'NA'
b'BLOCKS2005.nc',b'95',b'NP'
b'BLOCKS1986.nc',b'221',b'NP'
b'BLOCKS1994.nc',b'1101',b'SA'
b'BLOCKS1996.nc',b'812',b'SA'
b'BLOCKS2002.nc',b'308',b'NP'
b'BLOCKS1989.nc',b'958',b'NP'
b'BLOCKS1983.nc',b'941',b'NA'
b'BLOCKS1997.nc',b'577',b'NP'
b'BLOCKS1996.nc',b'286',b'SA'
b'BLOCKS1986.nc',b'238',b'NA'
b'BLOCKS2011.nc',b'277',b'SP'
b'BLOCKS1998.nc',b'662',b'NC'
b'BLOCKS1989.nc',b'1426',b'SP'
b'BLOCKS2012.nc',b'481',b'NP'
b'BLOCKS1981.nc',b'55',b'SA'
b'BLOCKS2010.nc',b'133',b'SP'
b'BLOCKS1986.nc',b'1209',b'NP'
b'BLOCKS1995.nc',b'341',b'NA'
b'BLOCKS1992.nc',b'1366',b'SA'
b'BLOCKS2005.nc',b'692',b'SA'
b'BLOCKS1988.nc',b'322',b'SP'
b'BLOCKS2013.nc',b'314',b'NA'
b'BLOCKS2009.nc',b'715',b'NA'
b'BLOCKS2013.nc',b'31',b'SI'
b'BLOCKS1992.nc',b'452',b'NA'
b'BLOCKS1997.nc',b'398',b'NA'
b'BLOCKS1997.nc',b'1286',b'SI'
b'BLOCKS1992.nc',b'1327',b'SP'
b'BLOCKS1995.nc',b'1419',b'NA'
b'BLOCKS1981.nc',b'402',b'NP'
b'BLOCKS1995.nc',b'1305',b'NA'
b'BLOCKS1995.nc',b'409',b'NA'
b'BLOCKS2016.nc',b'20',b'SP'
b'BLOCKS2009.nc',b'1010',b'SI'
b'BLOCKS2011.nc',b'1399',b'SP'
b'BLOCKS1995.nc',b'4',b'SI'
b'BLOCKS2009.nc',b'55',b'NP'
b'BLOCKS1980.nc',b'1018',b'NA'
b'BLOCKS2007.nc',b'1282',b'NA'
b'BLOCKS2010.nc',b'1211',b'SI'
b'BLOCKS2006.nc',b'478',b'SA'
b'BLOCKS2008.nc',b'92',b'SA'
b'BLOCKS1986.nc',b'502',b'SI'
b'BLOCKS1981.nc',b'516',b'SP'
b'BLOCKS1980.nc',b'1009',b'SP'
b'BLOCKS2007.nc',b'130',b'NP'
b'BLOCKS1993.nc',b'762',b'SI'
b'BLOCKS1992.nc',b'90',b'NA'
b'BLOCKS2005.nc',b'1187',b'SP'
b'BLOCKS1993.nc',b'58',b'NP'
b'BLOCKS1982.nc',b'523',b'SA'
b'BLOCKS1981.nc',b'197',b'NA'
b'BLOCKS1984.nc',b'1132',b'NA'
b'BLOCKS2015.nc',b'365',b'NC'
b'BLOCKS2009.nc',b'1439',b'NP'
b'BLOCKS2015.nc',b'410',b'NC'
b'BLOCKS1990.nc',b'338',b'SA'
b'BLOCKS1992.nc',b'143',b'SP'
b'BLOCKS2000.nc',b'58',b'NP'
b'BLOCKS2008.nc',b'393',b'SP'
b'BLOCKS1990.nc',b'753',b'NC'
b'BLOCKS2011.nc',b'786',b'NC'
b'BLOCKS1998.nc',b'1300',b'SI'
b'BLOCKS1987.nc',b'1387',b'NP'
b'BLOCKS2013.nc',b'1358',b'SI'
b'BLOCKS1981.nc',b'71',b'SA'
b'BLOCKS1994.nc',b'1362',b'NA'
b'BLOCKS1988.nc',b'448',b'NP'
b'BLOCKS2002.nc',b'846',b'NA'
b'BLOCKS1994.nc',b'1127',b'NC'
b'BLOCKS2008.nc',b'1236',b'SP'
b'BLOCKS2002.nc',b'327',b'SP'
b'BLOCKS1986.nc',b'197',b'NP'
b'BLOCKS2011.nc',b'414',b'SP'
b'BLOCKS2005.nc',b'566',b'NA'
b'BLOCKS2010.nc',b'1383',b'SI'
b'BLOCKS1998.nc',b'456',b'SI'
b'BLOCKS1984.nc',b'585',b'SA'
b'BLOCKS1982.nc',b'1174',b'NP'
b'BLOCKS1989.nc',b'596',b'SP'
b'BLOCKS2007.nc',b'18',b'SA'
b'BLOCKS2013.nc',b'442',b'SP'
b'BLOCKS1990.nc',b'1012',b'SA'
b'BLOCKS2006.nc',b'94',b'SA'
b'BLOCKS2014.nc',b'107',b'SP'
b'BLOCKS2007.nc',b'586',b'SP'
b'BLOCKS1991.nc',b'354',b'SP'
b'BLOCKS1983.nc',b'307',b'NA'
b'BLOCKS1986.nc',b'1064',b'NA'
